Programme course id,Programme code,Study Year,Academic Year,Course,Course Type
100722017-20181037,10072,3.0,2017-2018,1037,elective
100722018-20191109,10072,3.0,2018-2019,1109,compulsory
100722018-20191195,10072,3.0,2018-2019,1195,compulsory-elective
100722018-20191070,10072,3.0,2018-2019,1070,compulsory-elective
100722018-20191101,10072,3.0,2018-2019,1101,elective
100722018-20191085,10072,3.0,2018-2019,1085,elective
100722018-20191057,10072,3.0,2018-2019,1057,elective
100722018-20191024,10072,3.0,2018-2019,1024,elective
100722019-20201101,10072,3.0,2019-2020,1101,compulsory
100722019-20201297,10072,3.0,2019-2020,1297,compulsory-elective
100722019-20201276,10072,3.0,2019-2020,1276,compulsory-elective
100722019-20201203,10072,3.0,2019-2020,1203,compulsory-elective
100722019-20201122,10072,3.0,2019-2020,1122,compulsory-elective
100722019-20201248,10072,3.0,2019-2020,1248,elective
100722019-20201180,10072,3.0,2019-2020,1180,elective
100722019-20201177,10072,3.0,2019-2020,1177,elective
100722019-20201164,10072,3.0,2019-2020,1164,elective
100722019-20201129,10072,3.0,2019-2020,1129,elective
100722019-20201094,10072,3.0,2019-2020,1094,elective
100722020-20211180,10072,3.0,2020-2021,1180,compulsory
100722020-20211101,10072,3.0,2020-2021,1101,compulsory-elective
100722020-20211035,10072,3.0,2020-2021,1035,compulsory-elective
100722020-20211032,10072,3.0,2020-2021,1032,compulsory-elective
100722020-20211276,10072,3.0,2020-2021,1276,elective
100722020-20211267,10072,3.0,2020-2021,1267,elective
100722020-20211259,10072,3.0,2020-2021,1259,elective
100722020-20211105,10072,3.0,2020-2021,1105,elective
100722020-20211100,10072,3.0,2020-2021,1100,elective
100722020-20211008,10072,3.0,2020-2021,1008,elective
100722021-20221234,10072,3.0,2021-2022,1234,compulsory
100722021-20221053,10072,3.0,2021-2022,1053,compulsory
100722021-20221250,10072,3.0,2021-2022,1250,compulsory-elective
100722021-20221222,10072,3.0,2021-2022,1222,compulsory-elective
100722021-20221215,10072,3.0,2021-2022,1215,compulsory-elective
100722021-20221211,10072,3.0,2021-2022,1211,compulsory-elective
100722021-20221179,10072,3.0,2021-2022,1179,elective
100722021-20221155,10072,3.0,2021-2022,1155,elective
100722021-20221136,10072,3.0,2021-2022,1136,elective
100722021-20221135,10072,3.0,2021-2022,1135,elective
100722021-20221110,10072,3.0,2021-2022,1110,elective
100722021-20221014,10072,3.0,2021-2022,1014,elective
100722022-20231241,10072,3.0,2022-2023,1241,compulsory
100722022-20231211,10072,3.0,2022-2023,1211,compulsory-elective
100722022-20231071,10072,3.0,2022-2023,1071,compulsory-elective
100722022-20231063,10072,3.0,2022-2023,1063,compulsory-elective
100722022-20231266,10072,3.0,2022-2023,1266,elective
100722022-20231249,10072,3.0,2022-2023,1249,elective
100722022-20231225,10072,3.0,2022-2023,1225,elective
100722022-20231208,10072,3.0,2022-2023,1208,elective
100722022-20231115,10072,3.0,2022-2023,1115,elective
100722023-20241109,10072,3.0,2023-2024,1109,compulsory
100722023-20241218,10072,3.0,2023-2024,1218,compulsory-elective
100722023-20241104,10072,3.0,2023-2024,1104,compulsory-elective
100722023-20241084,10072,3.0,2023-2024,1084,compulsory-elective
100722023-20241250,10072,3.0,2023-2024,1250,elective
100722023-20241132,10072,3.0,2023-2024,1132,elective
100722023-20241125,10072,3.0,2023-2024,1125,elective
100722023-20241126,10072,3.0,2023-2024,1126,elective
100722023-20241121,10072,3.0,2023-2024,1121,elective
100732013-20141240,10073,1.0,2013-2014,1240,compulsory
100732013-20141036,10073,1.0,2013-2014,1036,compulsory
100732013-20141235,10073,1.0,2013-2014,1235,compulsory
100732013-20141098,10073,1.0,2013-2014,1098,compulsory
100732013-20141256,10073,1.0,2013-2014,1256,elective
100732013-20141206,10073,1.0,2013-2014,1206,elective
100732013-20141196,10073,1.0,2013-2014,1196,elective
100732013-20141129,10073,1.0,2013-2014,1129,elective
100732013-20141022,10073,1.0,2013-2014,1022,elective
100732013-20141008,10073,1.0,2013-2014,1008,elective
100732014-20151221,10073,1.0,2014-2015,1221,compulsory
100732014-20151245,10073,1.0,2014-2015,1245,compulsory-elective
100732014-20151192,10073,1.0,2014-2015,1192,compulsory-elective
100732014-20151137,10073,1.0,2014-2015,1137,compulsory-elective
100732014-20151044,10073,1.0,2014-2015,1044,compulsory-elective
100732014-20151178,10073,1.0,2014-2015,1178,compulsory-elective
100732014-20151165,10073,1.0,2014-2015,1165,compulsory-elective
100732014-20151112,10073,1.0,2014-2015,1112,compulsory-elective
100732014-20151052,10073,1.0,2014-2015,1052,compulsory-elective
100732015-20161237,10073,1.0,2015-2016,1237,compulsory
100732015-20161225,10073,1.0,2015-2016,1225,compulsory
100732015-20161269,10073,1.0,2015-2016,1269,compulsory-elective
100732015-20161248,10073,1.0,2015-2016,1248,compulsory-elective
100732015-20161228,10073,1.0,2015-2016,1228,compulsory-elective
100732015-20161157,10073,1.0,2015-2016,1157,compulsory-elective
100732015-20161293,10073,1.0,2015-2016,1293,compulsory-elective
100732015-20161272,10073,1.0,2015-2016,1272,compulsory-elective
100732015-20161093,10073,1.0,2015-2016,1093,compulsory-elective
100732015-20161065,10073,1.0,2015-2016,1065,compulsory-elective
100732016-20171229,10073,1.0,2016-2017,1229,compulsory
100732016-20171205,10073,1.0,2016-2017,1205,compulsory
100732016-20171194,10073,1.0,2016-2017,1194,compulsory-elective
100732016-20171175,10073,1.0,2016-2017,1175,compulsory-elective
100732016-20171035,10073,1.0,2016-2017,1035,compulsory-elective
100732016-20171266,10073,1.0,2016-2017,1266,elective
100732016-20171176,10073,1.0,2016-2017,1176,elective
100732016-20171161,10073,1.0,2016-2017,1161,elective
100732016-20171017,10073,1.0,2016-2017,1017,elective
100732017-20181168,10073,1.0,2017-2018,1168,compulsory
100732017-20181122,10073,1.0,2017-2018,1122,compulsory
100732017-20181247,10073,1.0,2017-2018,1247,compulsory-elective
100732017-20181068,10073,1.0,2017-2018,1068,compulsory-elective
100732017-20181065,10073,1.0,2017-2018,1065,compulsory-elective
100732017-20181186,10073,1.0,2017-2018,1186,elective
100732017-20181119,10073,1.0,2017-2018,1119,elective
100732017-20181061,10073,1.0,2017-2018,1061,elective
100732017-20181038,10073,1.0,2017-2018,1038,elective
100732018-20191151,10073,1.0,2018-2019,1151,compulsory
100732018-20191096,10073,1.0,2018-2019,1096,compulsory
100732018-20191132,10073,1.0,2018-2019,1132,compulsory
100732018-20191033,10073,1.0,2018-2019,1033,compulsory
100732018-20191202,10073,1.0,2018-2019,1202,elective
100732018-20191137,10073,1.0,2018-2019,1137,elective
100732018-20191127,10073,1.0,2018-2019,1127,elective
100732018-20191009,10073,1.0,2018-2019,1009,elective
100732019-20201260,10073,1.0,2019-2020,1260,compulsory
100732019-20201150,10073,1.0,2019-2020,1150,compulsory-elective
100732019-20201135,10073,1.0,2019-2020,1135,compulsory-elective
100732019-20201021,10073,1.0,2019-2020,1021,compulsory-elective
100732019-20201289,10073,1.0,2019-2020,1289,elective
100732019-20201268,10073,1.0,2019-2020,1268,elective
100732019-20201249,10073,1.0,2019-2020,1249,elective
100732019-20201211,10073,1.0,2019-2020,1211,elective
100732019-20201161,10073,1.0,2019-2020,1161,elective
100732019-20201084,10073,1.0,2019-2020,1084,elective
100732020-20211297,10073,1.0,2020-2021,1297,compulsory
100732020-20211086,10073,1.0,2020-2021,1086,compulsory
100732020-20211275,10073,1.0,2020-2021,1275,compulsory
100732020-20211257,10073,1.0,2020-2021,1257,compulsory
100732020-20211298,10073,1.0,2020-2021,1298,elective
100732020-20211285,10073,1.0,2020-2021,1285,elective
100732020-20211216,10073,1.0,2020-2021,1216,elective
100732020-20211183,10073,1.0,2020-2021,1183,elective
100732020-20211139,10073,1.0,2020-2021,1139,elective
100732020-20211072,10073,1.0,2020-2021,1072,elective
100732021-20221290,10073,1.0,2021-2022,1290,compulsory
100732021-20221216,10073,1.0,2021-2022,1216,compulsory
100732021-20221270,10073,1.0,2021-2022,1270,compulsory-elective
100732021-20221222,10073,1.0,2021-2022,1222,compulsory-elective
100732021-20221142,10073,1.0,2021-2022,1142,compulsory-elective
100732021-20221125,10073,1.0,2021-2022,1125,compulsory-elective
100732021-20221274,10073,1.0,2021-2022,1274,elective
100732021-20221214,10073,1.0,2021-2022,1214,elective
100732021-20221175,10073,1.0,2021-2022,1175,elective
100732021-20221107,10073,1.0,2021-2022,1107,elective
100732021-20221017,10073,1.0,2021-2022,1017,elective
100732022-20231174,10073,1.0,2022-2023,1174,compulsory
100732022-20231280,10073,1.0,2022-2023,1280,compulsory-elective
100732022-20231281,10073,1.0,2022-2023,1281,compulsory-elective
100732022-20231173,10073,1.0,2022-2023,1173,compulsory-elective
100732022-20231013,10073,1.0,2022-2023,1013,compulsory-elective
100732022-20231291,10073,1.0,2022-2023,1291,compulsory-elective
100732022-20231194,10073,1.0,2022-2023,1194,compulsory-elective
100732022-20231175,10073,1.0,2022-2023,1175,compulsory-elective
100732022-20231048,10073,1.0,2022-2023,1048,compulsory-elective
100732023-20241296,10073,1.0,2023-2024,1296,compulsory
100732023-20241064,10073,1.0,2023-2024,1064,compulsory
100732023-20241171,10073,1.0,2023-2024,1171,compulsory-elective
100732023-20241149,10073,1.0,2023-2024,1149,compulsory-elective
100732023-20241060,10073,1.0,2023-2024,1060,compulsory-elective
100732023-20241045,10073,1.0,2023-2024,1045,compulsory-elective
100732023-20241276,10073,1.0,2023-2024,1276,elective
100732023-20241190,10073,1.0,2023-2024,1190,elective
100732023-20241180,10073,1.0,2023-2024,1180,elective
100732023-20241169,10073,1.0,2023-2024,1169,elective
100732023-20241119,10073,1.0,2023-2024,1119,elective
100732023-20241055,10073,1.0,2023-2024,1055,elective
100732013-20141217,10073,2.0,2013-2014,1217,compulsory
100732013-20141147,10073,2.0,2013-2014,1147,compulsory-elective
100732013-20141065,10073,2.0,2013-2014,1065,compulsory-elective
100732013-20141251,10073,2.0,2013-2014,1251,elective
100732013-20141238,10073,2.0,2013-2014,1238,elective
100732013-20141202,10073,2.0,2013-2014,1202,elective
100732013-20141195,10073,2.0,2013-2014,1195,elective
100732013-20141181,10073,2.0,2013-2014,1181,elective
100732013-20141089,10073,2.0,2013-2014,1089,elective
100732014-20151297,10073,2.0,2014-2015,1297,compulsory
100732014-20151175,10073,2.0,2014-2015,1175,compulsory-elective
100732014-20151148,10073,2.0,2014-2015,1148,compulsory-elective
100732014-20151126,10073,2.0,2014-2015,1126,compulsory-elective
100732014-20151096,10073,2.0,2014-2015,1096,compulsory-elective
100732014-20151289,10073,2.0,2014-2015,1289,elective
100732014-20151276,10073,2.0,2014-2015,1276,elective
100732014-20151220,10073,2.0,2014-2015,1220,elective
100732014-20151057,10073,2.0,2014-2015,1057,elective
100732014-20151054,10073,2.0,2014-2015,1054,elective
100732015-20161017,10073,2.0,2015-2016,1017,compulsory
100732015-20161232,10073,2.0,2015-2016,1232,compulsory-elective
100732015-20161167,10073,2.0,2015-2016,1167,compulsory-elective
100732015-20161105,10073,2.0,2015-2016,1105,compulsory-elective
100732015-20161272,10073,2.0,2015-2016,1272,elective
100732015-20161270,10073,2.0,2015-2016,1270,elective
100732015-20161193,10073,2.0,2015-2016,1193,elective
100732015-20161153,10073,2.0,2015-2016,1153,elective
100732015-20161056,10073,2.0,2015-2016,1056,elective
100732015-20161032,10073,2.0,2015-2016,1032,elective
100732016-20171265,10073,2.0,2016-2017,1265,compulsory
100732016-20171087,10073,2.0,2016-2017,1087,compulsory-elective
100732016-20171018,10073,2.0,2016-2017,1018,compulsory-elective
100732016-20171004,10073,2.0,2016-2017,1004,compulsory-elective
100732016-20171262,10073,2.0,2016-2017,1262,elective
100732016-20171252,10073,2.0,2016-2017,1252,elective
100732016-20171117,10073,2.0,2016-2017,1117,elective
100732016-20171061,10073,2.0,2016-2017,1061,elective
100732017-20181179,10073,2.0,2017-2018,1179,compulsory
100732017-20181094,10073,2.0,2017-2018,1094,compulsory
100732017-20181245,10073,2.0,2017-2018,1245,compulsory-elective
100732017-20181202,10073,2.0,2017-2018,1202,compulsory-elective
100732017-20181075,10073,2.0,2017-2018,1075,compulsory-elective
100732017-20181072,10073,2.0,2017-2018,1072,compulsory-elective
100732017-20181280,10073,2.0,2017-2018,1280,elective
100732017-20181255,10073,2.0,2017-2018,1255,elective
100732017-20181170,10073,2.0,2017-2018,1170,elective
100732017-20181101,10073,2.0,2017-2018,1101,elective
100732017-20181085,10073,2.0,2017-2018,1085,elective
100732017-20181059,10073,2.0,2017-2018,1059,elective
100732018-20191158,10073,2.0,2018-2019,1158,compulsory
100732018-20191292,10073,2.0,2018-2019,1292,compulsory-elective
100732018-20191259,10073,2.0,2018-2019,1259,compulsory-elective
100732018-20191220,10073,2.0,2018-2019,1220,compulsory-elective
100732018-20191132,10073,2.0,2018-2019,1132,compulsory-elective
100732018-20191296,10073,2.0,2018-2019,1296,elective
100732018-20191211,10073,2.0,2018-2019,1211,elective
100732018-20191204,10073,2.0,2018-2019,1204,elective
100732018-20191135,10073,2.0,2018-2019,1135,elective
100732018-20191077,10073,2.0,2018-2019,1077,elective
100732018-20191004,10073,2.0,2018-2019,1004,elective
100732019-20201030,10073,2.0,2019-2020,1030,compulsory
100732019-20201010,10073,2.0,2019-2020,1010,compulsory
100732019-20201287,10073,2.0,2019-2020,1287,compulsory-elective
100732019-20201226,10073,2.0,2019-2020,1226,compulsory-elective
100732019-20201210,10073,2.0,2019-2020,1210,compulsory-elective
100732019-20201085,10073,2.0,2019-2020,1085,compulsory-elective
100732019-20201275,10073,2.0,2019-2020,1275,compulsory-elective
100732019-20201214,10073,2.0,2019-2020,1214,compulsory-elective
100732019-20201151,10073,2.0,2019-2020,1151,compulsory-elective
100732019-20201139,10073,2.0,2019-2020,1139,compulsory-elective
100732020-20211140,10073,2.0,2020-2021,1140,compulsory
100732020-20211127,10073,2.0,2020-2021,1127,compulsory
100732020-20211167,10073,2.0,2020-2021,1167,compulsory
100732020-20211066,10073,2.0,2020-2021,1066,compulsory
100732020-20211238,10073,2.0,2020-2021,1238,elective
100732020-20211174,10073,2.0,2020-2021,1174,elective
100732020-20211136,10073,2.0,2020-2021,1136,elective
100732020-20211049,10073,2.0,2020-2021,1049,elective
100732021-20221163,10073,2.0,2021-2022,1163,compulsory
100732021-20221286,10073,2.0,2021-2022,1286,compulsory-elective
100732021-20221216,10073,2.0,2021-2022,1216,compulsory-elective
100732021-20221101,10073,2.0,2021-2022,1101,compulsory-elective
100732021-20221279,10073,2.0,2021-2022,1279,elective
100732021-20221222,10073,2.0,2021-2022,1222,elective
100732021-20221197,10073,2.0,2021-2022,1197,elective
100732021-20221026,10073,2.0,2021-2022,1026,elective
100732022-20231202,10073,2.0,2022-2023,1202,compulsory
100732022-20231297,10073,2.0,2022-2023,1297,compulsory-elective
100732022-20231212,10073,2.0,2022-2023,1212,compulsory-elective
100732022-20231273,10073,2.0,2022-2023,1273,elective
100732022-20231217,10073,2.0,2022-2023,1217,elective
100732022-20231109,10073,2.0,2022-2023,1109,elective
100732022-20231074,10073,2.0,2022-2023,1074,elective
100732022-20231026,10073,2.0,2022-2023,1026,elective
100732022-20231009,10073,2.0,2022-2023,1009,elective
100732023-20241260,10073,2.0,2023-2024,1260,compulsory
100732023-20241168,10073,2.0,2023-2024,1168,compulsory
100732023-20241255,10073,2.0,2023-2024,1255,compulsory-elective
100732023-20241185,10073,2.0,2023-2024,1185,compulsory-elective
100732023-20241108,10073,2.0,2023-2024,1108,compulsory-elective
100732023-20241011,10073,2.0,2023-2024,1011,compulsory-elective
100732023-20241280,10073,2.0,2023-2024,1280,elective
100732023-20241261,10073,2.0,2023-2024,1261,elective
100732023-20241228,10073,2.0,2023-2024,1228,elective
100732023-20241184,10073,2.0,2023-2024,1184,elective
100732023-20241181,10073,2.0,2023-2024,1181,elective
100732023-20241041,10073,2.0,2023-2024,1041,elective
100732013-20141205,10073,3.0,2013-2014,1205,compulsory
100732013-20141193,10073,3.0,2013-2014,1193,compulsory
100732013-20141219,10073,3.0,2013-2014,1219,compulsory-elective
100732013-20141186,10073,3.0,2013-2014,1186,compulsory-elective
100732013-20141174,10073,3.0,2013-2014,1174,compulsory-elective
100732013-20141272,10073,3.0,2013-2014,1272,elective
100732013-20141229,10073,3.0,2013-2014,1229,elective
100732013-20141113,10073,3.0,2013-2014,1113,elective
100732013-20141112,10073,3.0,2013-2014,1112,elective
100732013-20141053,10073,3.0,2013-2014,1053,elective
100732013-20141003,10073,3.0,2013-2014,1003,elective
100732014-20151236,10073,3.0,2014-2015,1236,compulsory
100732014-20151168,10073,3.0,2014-2015,1168,compulsory
100732014-20151260,10073,3.0,2014-2015,1260,compulsory-elective
100732014-20151102,10073,3.0,2014-2015,1102,compulsory-elective
100732014-20151067,10073,3.0,2014-2015,1067,compulsory-elective
100732014-20151269,10073,3.0,2014-2015,1269,elective
100732014-20151093,10073,3.0,2014-2015,1093,elective
100732014-20151043,10073,3.0,2014-2015,1043,elective
100732014-20151009,10073,3.0,2014-2015,1009,elective
